go_id	Evidence	gene_id
GO:0004060	ISO	LOC107373583
GO:0004252	ISO	LOC107389878
GO:0006508	ISO	LOC107389878
GO:0005840	ISO	LOC107377705
GO:0006412	ISO	LOC107377705
GO:0003735	ISO	LOC107377705
GO:0005737	ISO	LOC107377705
GO:0043009	ISO	LOC107377705
GO:0051726	ISO	LOC107377705
GO:0022625	ISO	LOC107377705
GO:0004843	ISO	otub1
GO:0016579	ISO	otub1
GO:0016787	ISO	otub1
GO:0005634	ISO	otub1
GO:0005634	ISO	otub1
GO:0008233	ISO	otub1
GO:0006508	ISO	otub1
GO:0008234	ISO	otub1
GO:0004843	ISO	otub1
GO:0043130	ISO	otub1
GO:0036459	ISO	otub1
GO:0019784	ISO	otub1
GO:0071108	ISO	otub1
GO:0043130	ISO	otub1
GO:0071108	ISO	otub1
GO:0019784	ISO	otub1
GO:0005515	ISO	nphp1
GO:0003674	ISO	nphp1
GO:0048793	ISO	nphp1
GO:0048793	ISO	nphp1
GO:0016301	ISO	LOC107395776
GO:0046314	ISO	LOC107395776
GO:0004111	ISO	LOC107395776
GO:0016772	ISO	LOC107395776
GO:0003824	ISO	LOC107395776
GO:0016740	ISO	LOC107395776
GO:0005524	ISO	LOC107395776
GO:0000166	ISO	LOC107395776
GO:0016310	ISO	LOC107395776
GO:0005739	ISO	LOC107395776
GO:0016301	ISO	LOC107395776
GO:0004111	ISO	LOC107395776
GO:0046314	ISO	LOC107395776
GO:0004930	ISO	LOC107386519
GO:0016021	ISO	LOC107386519
GO:0007186	ISO	LOC107386519
GO:0016020	ISO	LOC107386519
GO:0005623	ISO	LOC107386519
GO:0005887	ISO	LOC107386519
GO:0004930	ISO	LOC107386519
GO:0007165	ISO	LOC107386519
GO:0035025	ISO	LOC107386519
GO:0051482	ISO	LOC107386519
GO:0001525	ISO	LOC107386519
GO:0001525	ISO	LOC107386519
GO:0070915	ISO	LOC107386519
GO:0070915	ISO	LOC107386519
GO:0005887	ISO	LOC107386519
GO:0007188	ISO	LOC107386519
GO:0006886	ISO	tbc1d14
GO:0017137	ISO	tbc1d14
GO:0090630	ISO	tbc1d14
GO:0005096	ISO	tbc1d14
GO:0055037	ISO	tbc1d14
GO:0005776	ISO	tbc1d14
GO:2000785	ISO	tbc1d14
GO:0000226	ISO	map1a
GO:0008017	ISO	map1a
GO:0005874	ISO	map1a
GO:0045202	ISO	map1a
GO:0005829	ISO	map1a
GO:0003779	ISO	map1a
GO:0030425	ISO	map1a
GO:0007409	ISO	map1a
GO:0042995	ISO	map1a
GO:0016358	ISO	map1a
GO:0008017	ISO	map1a
GO:0000226	ISO	map1a
GO:0005874	ISO	map1a
GO:0043025	ISO	map1a
GO:0015631	ISO	map1a
GO:0031114	ISO	map1a
GO:0005875	ISO	map1a
GO:0045892	ISO	runx1t1
GO:0003714	ISO	runx1t1
GO:0003700	ISO	runx1t1
GO:0006355	ISO	runx1t1
GO:0005737	ISO	runx1t1
GO:0046872	ISO	runx1t1
GO:0004674	ISO	runx1t1
GO:0007346	ISO	runx1t1
GO:0043066	ISO	runx1t1
GO:0046777	ISO	runx1t1
GO:0098609	ISO	LOC107396069
GO:0007155	ISO	LOC107396069
GO:0007156	ISO	LOC107396069
GO:0005509	ISO	LOC107396069
GO:0016020	ISO	LOC107396069
GO:0005886	ISO	LOC107396069
GO:0016021	ISO	LOC107396069
GO:0000070	ISO	incenp
GO:0005623	ISO	incenp
GO:0000281	ISO	incenp
GO:0005634	ISO	incenp
GO:1902412	ISO	incenp
GO:0000776	ISO	incenp
GO:0071902	ISO	incenp
GO:0043539	ISO	incenp
GO:0030496	ISO	incenp
GO:0010032	ISO	incenp
GO:0000793	ISO	incenp
GO:0032133	ISO	incenp
GO:0016572	ISO	incenp
GO:0051257	ISO	incenp
GO:0051310	ISO	incenp
GO:1990385	ISO	incenp
GO:0016491	ISO	LOC107378574
GO:0055114	ISO	LOC107378574
GO:0008270	ISO	LOC107378574
GO:0048037	ISO	LOC107378574
GO:0005515	ISO	tulp4
GO:0016020	ISO	LOC107379042
GO:0016021	ISO	LOC107379042
GO:0006281	ISO	sprtn
GO:0003677	ISO	sprtn
GO:0005634	ISO	sprtn
GO:0031593	ISO	sprtn
GO:0006974	ISO	sprtn
GO:0042769	ISO	sprtn
GO:0016746	ISO	cpt1b
GO:0016020	ISO	cpt1b
GO:0016021	ISO	cpt1b
GO:0005739	ISO	cpt1b
GO:0009617	ISO	cpt1b
GO:0006631	ISO	cpt1b
GO:0004095	ISO	cpt1b
GO:0009437	ISO	cpt1b
GO:0061959	ISO	cpt1b
GO:0016746	ISO	LOC107373223
GO:0016020	ISO	LOC107373223
GO:0016021	ISO	LOC107373223
GO:0007586	ISO	LOC107375570
GO:0004198	ISO	LOC107375570
GO:0005509	ISO	LOC107375570
GO:0006508	ISO	LOC107375570
GO:0016787	ISO	LOC107375570
GO:0005737	ISO	LOC107375570
GO:0006508	ISO	LOC107375570
GO:0015031	ISO	scamp4
GO:0016021	ISO	scamp4
GO:0016020	ISO	scamp4
GO:0003674	ISO	scamp4
GO:0005794	ISO	scamp4
GO:0000139	ISO	scamp4
GO:0015031	ISO	scamp4
GO:0032588	ISO	scamp4
GO:0055038	ISO	scamp4
GO:0043565	ISO	LOC107393731
GO:0006355	ISO	LOC107393731
GO:0003677	ISO	LOC107393731
GO:0005634	ISO	LOC107393731
GO:0000978	ISO	LOC107393731
GO:0003700	ISO	LOC107393731
GO:0005634	ISO	LOC107393731
GO:0045944	ISO	LOC107393731
GO:0043565	ISO	LOC107393731
GO:0030154	ISO	LOC107393731
GO:0008378	ISO	LOC107389690
GO:0006486	ISO	LOC107389690
GO:0016020	ISO	LOC107389690
GO:0016021	ISO	LOC107389690
GO:0008375	ISO	LOC107389690
GO:0016740	ISO	LOC107389690
GO:0005783	ISO	LOC107389690
GO:0016757	ISO	LOC107389690
GO:0005794	ISO	LOC107389690
GO:0000139	ISO	LOC107389690
GO:0005794	ISO	LOC107389690
GO:0008376	ISO	LOC107389690
GO:0008499	ISO	LOC107389690
GO:0016758	ISO	LOC107389690
GO:0006486	ISO	LOC107389690
GO:0006487	ISO	LOC107389690
GO:0006493	ISO	LOC107389690
GO:0009312	ISO	LOC107389690
GO:0007018	ISO	LOC107390243
GO:0003777	ISO	LOC107390243
GO:0008017	ISO	LOC107390243
GO:0005524	ISO	LOC107390243
GO:0005515	ISO	LOC107390243
GO:0005623	ISO	LOC107390243
GO:0000166	ISO	LOC107390243
GO:0016887	ISO	LOC107390243
GO:0007018	ISO	LOC107390243
GO:0008017	ISO	LOC107390243
GO:0005874	ISO	LOC107390243
GO:0003774	ISO	LOC107390243
GO:0003777	ISO	LOC107390243
GO:0005871	ISO	LOC107390243
GO:0072383	ISO	LOC107390243
GO:0005515	ISO	LOC107380518
GO:0042981	ISO	LOC107385866
GO:0016020	ISO	LOC107385866
GO:0016021	ISO	LOC107385866
GO:0043066	ISO	LOC107385866
GO:0006915	ISO	LOC107385866
GO:0043066	ISO	LOC107385866
GO:0043066	ISO	LOC107385866
GO:0043066	ISO	LOC107385866
GO:0042803	ISO	LOC107385866
GO:0046982	ISO	LOC107385866
GO:0008630	ISO	LOC107385866
GO:0043027	ISO	LOC107385866
GO:0030878	ISO	LOC107385866
GO:0005741	ISO	LOC107385866
GO:0043154	ISO	LOC107385866
GO:0097192	ISO	LOC107385866
GO:2001243	ISO	LOC107385866
GO:0001894	ISO	LOC107385866
GO:2001243	ISO	LOC107385866
GO:0046983	ISO	LOC107374299
GO:0005667	ISO	LOC107374299
GO:0003700	ISO	LOC107374299
GO:0006355	ISO	LOC107374299
GO:0003677	ISO	LOC107374299
GO:0005634	ISO	LOC107374299
GO:0003700	ISO	LOC107374299
GO:0000122	ISO	LOC107374299
GO:0005634	ISO	LOC107374299
GO:0045944	ISO	LOC107374299
GO:0000981	ISO	LOC107374299
GO:0043565	ISO	LOC107374299
GO:0003677	ISO	LOC107374299
GO:0051726	ISO	LOC107374299
GO:0008134	ISO	LOC107374299
GO:0090575	ISO	LOC107374299
GO:0005515	ISO	kiaa1107
GO:0016020	ISO	mboat1
GO:0016021	ISO	mboat1
GO:0008150	ISO	mboat1
GO:0003674	ISO	mboat1
GO:0046982	ISO	taf11
GO:0006367	ISO	taf11
GO:0005634	ISO	taf11
GO:0003713	ISO	taf11
GO:1903508	ISO	taf11
GO:0008134	ISO	taf11
GO:0005669	ISO	taf11
GO:0051123	ISO	taf11
GO:0008173	ISO	trmt2b
GO:0006396	ISO	trmt2b
GO:0016740	ISO	trmt2b
GO:0008168	ISO	trmt2b
GO:0032259	ISO	trmt2b
GO:0001510	ISO	trmt2b
GO:0005575	ISO	trmt2b
GO:0008033	ISO	trmt2b
GO:0030488	ISO	trmt2b
GO:0030697	ISO	trmt2b
GO:0045454	ISO	tmx1
GO:0016020	ISO	tmx1
GO:0016021	ISO	tmx1
GO:0005623	ISO	tmx1
GO:0008299	ISO	ggps1
GO:0016740	ISO	ggps1
GO:0005096	ISO	LOC107374920
GO:0005515	ISO	LOC107374920
GO:0005575	ISO	LOC107374920
GO:0046872	ISO	LOC107374920
GO:0043547	ISO	LOC107374920
GO:0016020	ISO	kremen1
GO:0016021	ISO	kremen1
GO:0016567	ISO	LOC107377290
GO:0004842	ISO	LOC107377290
GO:0005737	ISO	LOC107377290
GO:0006511	ISO	LOC107377290
GO:0061630	ISO	LOC107377290
GO:0000209	ISO	LOC107377290
GO:0000151	ISO	LOC107377290
GO:0031624	ISO	LOC107377290
GO:0032436	ISO	LOC107377290
GO:0046488	ISO	LOC107393349
GO:0016307	ISO	LOC107393349
GO:0016740	ISO	LOC107393349
GO:0005524	ISO	LOC107393349
GO:0000166	ISO	LOC107393349
GO:0016301	ISO	LOC107393349
GO:0016310	ISO	LOC107393349
GO:0046854	ISO	LOC107393349
GO:0005515	ISO	LOC107391267
GO:0048570	ISO	LOC107391267
GO:0048747	ISO	LOC107391267
GO:0008589	ISO	LOC107391267
GO:0008442	ISO	hibadh
GO:0051287	ISO	hibadh
GO:0050661	ISO	hibadh
GO:0016491	ISO	hibadh
GO:0055114	ISO	hibadh
GO:0005739	ISO	hibadh
GO:0016616	ISO	hibadh
GO:0008442	ISO	hibadh
GO:0006574	ISO	hibadh
GO:0006574	ISO	hibadh
GO:0009083	ISO	hibadh
GO:0045454	ISO	dnajc16
GO:0016020	ISO	dnajc16
GO:0016021	ISO	dnajc16
GO:0005623	ISO	dnajc16
GO:0008016	ISO	LOC107388934
GO:0016907	ISO	LOC107388934
GO:0005887	ISO	LOC107388934
GO:0004930	ISO	LOC107388934
GO:0016021	ISO	LOC107388934
GO:0007186	ISO	LOC107388934
GO:0016020	ISO	LOC107388934
GO:0005887	ISO	LOC107388934
GO:0007268	ISO	LOC107388934
GO:0005886	ISO	LOC107388934
GO:0045202	ISO	LOC107388934
GO:0004930	ISO	LOC107388934
GO:0007165	ISO	LOC107388934
GO:0004993	ISO	LOC107388934
GO:0030594	ISO	LOC107388934
GO:0007187	ISO	LOC107388934
GO:0098664	ISO	LOC107388934
GO:0030425	ISO	LOC107388934
GO:0016907	ISO	LOC107388934
GO:0007197	ISO	LOC107388934
GO:0030054	ISO	LOC107388934
GO:0045202	ISO	LOC107388934
GO:0045211	ISO	LOC107388934
GO:0010459	ISO	LOC107388934
GO:0005515	ISO	ppp1r9a
GO:0005737	ISO	ppp1r9a
GO:0051015	ISO	ppp1r9a
GO:0030425	ISO	ppp1r9a
GO:0007015	ISO	ppp1r9a
GO:0015629	ISO	ppp1r9a
GO:0014069	ISO	ppp1r9a
GO:0031175	ISO	ppp1r9a
GO:0019722	ISO	ppp1r9a
GO:0004674	ISO	alpk2
GO:0006468	ISO	alpk2
GO:0005524	ISO	alpk2
GO:0016020	ISO	alpk2
GO:0016740	ISO	alpk2
GO:0005886	ISO	alpk2
GO:0016301	ISO	alpk2
GO:0016310	ISO	alpk2
GO:0060047	ISO	alpk2
GO:0003007	ISO	alpk2
GO:0055013	ISO	alpk2
GO:0016323	ISO	alpk2
GO:1905223	ISO	alpk2
GO:0004930	ISO	LOC107380071
GO:0016021	ISO	LOC107380071
GO:0007186	ISO	LOC107380071
GO:0016020	ISO	LOC107380071
GO:0005886	ISO	LOC107380071
GO:0007165	ISO	LOC107380071
GO:0008146	ISO	hs6st3
GO:0016021	ISO	hs6st3
GO:0016020	ISO	hs6st3
GO:0016740	ISO	hs6st3
GO:0005681	ISO	ctnnbl1
GO:0008168	ISO	mettl15
GO:0003951	ISO	dgkd
GO:0016301	ISO	dgkd
GO:0007205	ISO	dgkd
GO:0004143	ISO	dgkd
GO:0035556	ISO	dgkd
GO:0007165	ISO	dgkd
GO:0005515	ISO	dgkd
GO:0016740	ISO	dgkd
GO:0005524	ISO	dgkd
GO:0000166	ISO	dgkd
GO:0016310	ISO	dgkd
GO:0035556	ISO	dgkd
GO:0004143	ISO	dgkd
GO:0046339	ISO	dgkd
GO:0046486	ISO	dgkd
GO:0046834	ISO	dgkd
GO:0030131	ISO	ap4m1
GO:0016192	ISO	ap4m1
GO:0006886	ISO	ap4m1
GO:0016020	ISO	ap4m1
GO:0015031	ISO	ap4m1
GO:0005794	ISO	ap4m1
GO:0005768	ISO	ap4m1
GO:0005769	ISO	ap4m1
GO:0008083	ISO	LOC107375639
GO:0005125	ISO	LOC107375639
GO:0010862	ISO	LOC107375639
GO:0030509	ISO	LOC107375639
GO:0060395	ISO	LOC107375639
GO:0005576	ISO	LOC107375639
GO:0005615	ISO	LOC107375639
GO:0003779	ISO	kptn
GO:0007015	ISO	kptn
GO:0015629	ISO	kptn
GO:0051015	ISO	kptn
GO:0031941	ISO	kptn
GO:0030027	ISO	kptn
GO:0034198	ISO	kptn
GO:1904262	ISO	kptn
GO:0140007	ISO	kptn
GO:0003676	ISO	egr3
GO:0003677	ISO	egr3
GO:0005634	ISO	egr3
GO:0046872	ISO	egr3
GO:0005634	ISO	egr3
GO:0006357	ISO	egr3
GO:0000981	ISO	egr3
GO:0008237	ISO	adamts13
GO:0004222	ISO	adamts13
GO:0006508	ISO	adamts13
GO:0005515	ISO	kank2
GO:0005737	ISO	kank2
GO:0005737	ISO	kank2
GO:0005739	ISO	kank2
GO:0006915	ISO	kank2
GO:0005856	ISO	kank2
GO:0072015	ISO	kank2
GO:0030837	ISO	kank2
GO:0032836	ISO	kank2
GO:0035023	ISO	kank2
GO:0006163	ISO	guk1
GO:0004385	ISO	guk1
GO:0005829	ISO	guk1
GO:0004385	ISO	guk1
GO:0046037	ISO	guk1
GO:0046710	ISO	guk1
GO:0016567	ISO	LOC107396517
GO:0005515	ISO	LOC107396517
GO:0031463	ISO	LOC107396517
GO:0030154	ISO	batf
GO:0006357	ISO	batf
GO:0003700	ISO	batf
GO:0006355	ISO	batf
GO:0003677	ISO	batf
GO:0005634	ISO	batf
GO:0005634	ISO	batf
GO:0005737	ISO	batf
GO:0005737	ISO	batf
GO:0000978	ISO	batf
GO:0005634	ISO	batf
GO:0006357	ISO	batf
GO:0000981	ISO	batf
GO:0003700	ISO	batf
GO:0006974	ISO	batf
GO:0043565	ISO	batf
GO:0001816	ISO	batf
GO:0060218	ISO	batf
GO:0002320	ISO	batf
GO:0030330	ISO	batf
GO:0042832	ISO	batf
GO:0043011	ISO	batf
GO:0045064	ISO	batf
GO:0045190	ISO	batf
GO:0072539	ISO	batf
GO:0072540	ISO	batf
GO:0005216	ISO	LOC107396232
GO:0055085	ISO	LOC107396232
GO:0006811	ISO	LOC107396232
GO:0016020	ISO	LOC107396232
GO:0005515	ISO	LOC107396232
GO:0016021	ISO	LOC107396232
GO:0005887	ISO	LOC107396232
GO:0005216	ISO	LOC107396232
GO:0034220	ISO	LOC107396232
GO:0070588	ISO	LOC107396232
GO:0005262	ISO	LOC107396232
GO:0043039	ISO	aarsd1
GO:0000166	ISO	aarsd1
GO:0004812	ISO	aarsd1
GO:0005524	ISO	aarsd1
GO:0016020	ISO	tmem70
GO:0016021	ISO	tmem70
GO:0005575	ISO	meiob
GO:0033743	ISO	meiob
GO:0055114	ISO	meiob
GO:0016021	ISO	LOC107377643
GO:0016020	ISO	LOC107377643
GO:0005886	ISO	LOC107377643
GO:0016020	ISO	LOC107377643
GO:0043652	ISO	LOC107377643
GO:0070782	ISO	LOC107377643
GO:1902742	ISO	LOC107377643
GO:0043547	ISO	rabgap1l
GO:0005096	ISO	rabgap1l
GO:0006886	ISO	rabgap1l
GO:0017137	ISO	rabgap1l
GO:0090630	ISO	rabgap1l
GO:0005096	ISO	rabgap1l
GO:0005515	ISO	rabgap1l
GO:0005996	ISO	fuom
GO:0048029	ISO	fuom
GO:0016853	ISO	fuom
GO:0036065	ISO	fuom
GO:0006004	ISO	fuom
GO:0006004	ISO	fuom
GO:0016857	ISO	fuom
GO:0016857	ISO	fuom
GO:0036373	ISO	fuom
GO:0042806	ISO	fuom
GO:0042806	ISO	fuom
GO:0016491	ISO	fdxr
GO:0055114	ISO	fdxr
GO:0005739	ISO	fdxr
GO:0005739	ISO	fdxr
GO:0016491	ISO	fdxr
GO:0006744	ISO	fdxr
GO:0015039	ISO	fdxr
GO:0015039	ISO	fdxr
GO:0016757	ISO	b4galt2
GO:0005975	ISO	b4galt2
GO:0016020	ISO	b4galt2
GO:0016021	ISO	b4galt2
GO:0005102	ISO	LOC107385046
GO:0007169	ISO	LOC107385046
GO:0008021	ISO	LOC107385046
GO:0008083	ISO	LOC107385046
GO:0005576	ISO	LOC107385046
GO:0005615	ISO	LOC107385046
GO:0030425	ISO	LOC107385046
GO:0007165	ISO	LOC107385046
GO:0031410	ISO	LOC107385046
GO:0030424	ISO	LOC107385046
GO:0050804	ISO	LOC107385046
GO:0008083	ISO	LOC107385046
GO:0007422	ISO	LOC107385046
GO:0043524	ISO	LOC107385046
GO:0048812	ISO	LOC107385046
GO:0045664	ISO	LOC107385046
GO:0007613	ISO	LOC107385046
GO:0021675	ISO	LOC107385046
GO:0038180	ISO	LOC107385046
GO:0017048	ISO	LOC107390438
GO:0016043	ISO	LOC107390438
GO:0030036	ISO	LOC107390438
GO:0003779	ISO	LOC107390438
GO:0048793	ISO	LOC107390438
GO:0001725	ISO	LOC107390438
GO:0021986	ISO	LOC107390438
GO:0021986	ISO	LOC107390438
GO:0003735	ISO	mrpl43
GO:0003735	ISO	mrpl43
GO:0005762	ISO	mrpl43
GO:0032543	ISO	mrpl43
GO:0005575	ISO	LOC107376363
GO:0032039	ISO	vwa9
GO:0003674	ISO	vwa9
GO:0034472	ISO	vwa9
GO:0032039	ISO	vwa9
GO:0005509	ISO	LOC107395337
GO:0005575	ISO	LOC107395337
GO:0036368	ISO	LOC107395337
GO:0009143	ISO	dctpp1
GO:0047429	ISO	dctpp1
GO:0016787	ISO	dctpp1
GO:0005737	ISO	dctpp1
GO:0046872	ISO	dctpp1
GO:0005829	ISO	dctpp1
GO:0000287	ISO	dctpp1
GO:0005829	ISO	dctpp1
GO:0047429	ISO	dctpp1
GO:0009143	ISO	dctpp1
GO:0047840	ISO	dctpp1
GO:0047840	ISO	dctpp1
GO:0006253	ISO	dctpp1
GO:0006253	ISO	dctpp1
GO:0042262	ISO	dctpp1
GO:0042262	ISO	dctpp1
GO:0006469	ISO	LOC107374466
GO:0004862	ISO	LOC107374466
GO:0005737	ISO	LOC107374466
GO:0005634	ISO	LOC107374466
GO:0004862	ISO	LOC107374466
GO:2000480	ISO	LOC107374466
GO:0016772	ISO	gnptab
GO:0005509	ISO	gnptab
GO:0016020	ISO	gnptab
GO:0016021	ISO	gnptab
GO:0016740	ISO	gnptab
GO:0046872	ISO	gnptab
GO:0005794	ISO	gnptab
GO:0000139	ISO	gnptab
GO:0000139	ISO	gnptab
GO:0005794	ISO	gnptab
GO:0005794	ISO	gnptab
GO:0048701	ISO	gnptab
GO:0048703	ISO	gnptab
GO:0051216	ISO	gnptab
GO:0051216	ISO	gnptab
GO:0060348	ISO	gnptab
GO:0060348	ISO	gnptab
GO:0007040	ISO	gnptab
GO:0046835	ISO	gnptab
GO:0002063	ISO	gnptab
GO:0003976	ISO	gnptab
GO:0003976	ISO	gnptab
GO:0003976	ISO	gnptab
GO:0003976	ISO	gnptab
GO:0016256	ISO	gnptab
GO:0016256	ISO	gnptab
GO:0016256	ISO	gnptab
GO:0046835	ISO	gnptab
GO:0005525	ISO	arl9
GO:0000166	ISO	arl9
GO:0016702	ISO	LOC107386477
GO:0055114	ISO	LOC107386477
GO:0046872	ISO	LOC107386477
GO:0005739	ISO	LOC107386477
GO:0003834	ISO	LOC107386477
GO:0004744	ISO	LOC107386477
GO:0010436	ISO	LOC107386477
GO:0016121	ISO	LOC107386477
GO:0003924	ISO	LOC107374238
GO:0005525	ISO	LOC107374238
GO:0005737	ISO	LOC107374238
GO:0030865	ISO	LOC107374238
GO:0007163	ISO	LOC107374238
GO:0016477	ISO	LOC107374238
GO:0005886	ISO	LOC107374238
GO:0019901	ISO	LOC107374238
GO:0003924	ISO	LOC107374238
GO:0005525	ISO	LOC107374238
GO:0007015	ISO	LOC107374238
GO:0007266	ISO	LOC107374238
GO:0008360	ISO	LOC107374238
GO:0030031	ISO	LOC107374238
GO:0030036	ISO	LOC107374238
GO:0032956	ISO	LOC107374238
GO:0005856	ISO	LOC107374238
GO:0005938	ISO	LOC107374238
GO:0031410	ISO	LOC107374238
GO:0042995	ISO	LOC107374238
GO:0043231	ISO	LOC107374238
GO:0006897	ISO	LOC107374238
GO:0007264	ISO	LOC107374238
GO:0000166	ISO	LOC107374238
GO:0005737	ISO	rcc1
GO:0005575	ISO	rcc1
GO:0003682	ISO	rcc1
GO:0008150	ISO	rcc1
GO:0000790	ISO	rcc1
GO:1901673	ISO	rcc1
GO:0005087	ISO	rcc1
GO:0031291	ISO	rcc1
GO:0004252	ISO	LOC107387872
GO:0006508	ISO	LOC107387872
GO:0016787	ISO	LOC107387872
GO:0005575	ISO	LOC107387872
GO:0008233	ISO	LOC107387872
GO:0008236	ISO	LOC107387872
GO:0005575	ISO	csrnp1
GO:0003674	ISO	csrnp1
GO:0030901	ISO	csrnp1
GO:0021536	ISO	csrnp1
GO:0016055	ISO	LOC107390935
GO:0005102	ISO	LOC107390935
GO:0007275	ISO	LOC107390935
GO:0005576	ISO	LOC107390935
GO:0005615	ISO	LOC107390935
GO:0001889	ISO	LOC107390935
GO:0001889	ISO	LOC107390935
GO:0031016	ISO	LOC107390935
GO:0001525	ISO	LOC107390935
GO:0045165	ISO	LOC107390935
GO:0060070	ISO	LOC107390935
GO:0030182	ISO	LOC107390935
GO:0048794	ISO	LOC107390935
GO:0048794	ISO	LOC107390935
GO:0016055	ISO	LOC107390935
GO:0061008	ISO	LOC107390935
GO:0061010	ISO	LOC107390935
GO:0061011	ISO	LOC107390935
GO:0005109	ISO	LOC107390935
GO:0072574	ISO	LOC107390935
GO:0061009	ISO	LOC107390935
GO:0005778	ISO	pex14
GO:0016560	ISO	pex14
GO:0005515	ISO	pex14
GO:0016020	ISO	pex14
GO:0016021	ISO	pex14
GO:0005102	ISO	pex14
GO:0005778	ISO	pex14
GO:0016560	ISO	pex14
GO:1990429	ISO	pex14
GO:0030144	ISO	mgat5
GO:0006487	ISO	mgat5
GO:0016020	ISO	mgat5
GO:0016021	ISO	mgat5
GO:0005794	ISO	mgat5
GO:0006487	ISO	mgat5
GO:0042246	ISO	mgat5
GO:0070658	ISO	mgat5
GO:0030144	ISO	mgat5
GO:0005575	ISO	LOC107384135
GO:0009967	ISO	LOC107384135
GO:0035591	ISO	LOC107384135
GO:0008484	ISO	sulf1
GO:0003824	ISO	sulf1
GO:0005886	ISO	sulf1
GO:0005783	ISO	sulf1
GO:0009986	ISO	sulf1
GO:0001570	ISO	sulf1
GO:0001944	ISO	sulf1
GO:0008015	ISO	sulf1
GO:0001756	ISO	sulf1
GO:0005539	ISO	sulf1
GO:0008449	ISO	sulf1
GO:0030177	ISO	sulf1
GO:0010575	ISO	sulf1
GO:0030201	ISO	sulf1
GO:0032836	ISO	sulf1
GO:0040037	ISO	sulf1
GO:0048885	ISO	sulf1
GO:0048070	ISO	sulf1
GO:0021910	ISO	sulf1
GO:2000290	ISO	sulf1
GO:0009986	ISO	sulf1
GO:0005783	ISO	sulf1
GO:0005794	ISO	sulf1
GO:0005509	ISO	sulf1
GO:0016787	ISO	sulf1
GO:0046872	ISO	sulf1
GO:0005615	ISO	sulf1
GO:0008449	ISO	sulf1
GO:0030177	ISO	sulf1
GO:0051216	ISO	sulf1
GO:0001822	ISO	sulf1
GO:0004065	ISO	sulf1
GO:0002063	ISO	sulf1
GO:0014846	ISO	sulf1
GO:0030201	ISO	sulf1
GO:0035860	ISO	sulf1
GO:0040037	ISO	sulf1
GO:0048706	ISO	sulf1
GO:0060348	ISO	sulf1
GO:0060384	ISO	sulf1
GO:0005795	ISO	sulf1
GO:0005515	ISO	lrfn4
GO:0016020	ISO	lrfn4
GO:0016021	ISO	lrfn4
GO:0099560	ISO	lrfn4
GO:0009986	ISO	lrfn4
GO:0098978	ISO	lrfn4
GO:0099151	ISO	lrfn4
GO:1905606	ISO	lrfn4
GO:0099061	ISO	lrfn4
GO:0004930	ISO	LOC107374572
GO:0016021	ISO	LOC107374572
GO:0007186	ISO	LOC107374572
GO:0016020	ISO	LOC107374572
GO:0005887	ISO	LOC107374572
GO:0005886	ISO	LOC107374572
GO:0004930	ISO	LOC107374572
GO:0007165	ISO	LOC107374572
GO:0038023	ISO	LOC107374572
GO:0008081	ISO	gdpd1
GO:0006629	ISO	gdpd1
GO:0016020	ISO	gdpd1
GO:0016021	ISO	gdpd1
GO:0005789	ISO	gdpd1
GO:0046475	ISO	gdpd1
GO:0006644	ISO	gdpd1
GO:0004622	ISO	gdpd1
GO:0008081	ISO	gdpd1
GO:0070291	ISO	gdpd1
GO:0005575	ISO	acp6
GO:0008076	ISO	LOC107384959
GO:0051260	ISO	LOC107384959
GO:0005216	ISO	LOC107384959
GO:0006813	ISO	LOC107384959
GO:0005249	ISO	LOC107384959
GO:0055085	ISO	LOC107384959
GO:0006811	ISO	LOC107384959
GO:0016020	ISO	LOC107384959
GO:0005515	ISO	LOC107384959
GO:0016021	ISO	LOC107384959
GO:0016021	ISO	LOC107384959
GO:0005244	ISO	LOC107384959
GO:0034765	ISO	LOC107384959
GO:0071805	ISO	LOC107384959
GO:0005249	ISO	LOC107384959
GO:0008076	ISO	LOC107384959
GO:0005267	ISO	LOC107384959
GO:0071805	ISO	LOC107384959
GO:0016020	ISO	LOC107386497
GO:0016021	ISO	LOC107386497
GO:0055114	ISO	LOC107386497
GO:0005783	ISO	LOC107386497
GO:0033555	ISO	LOC107386497
GO:0005783	ISO	LOC107386497
GO:0047044	ISO	LOC107386497
GO:0016020	ISO	LOC107388819
GO:0016021	ISO	LOC107388819
GO:0016021	ISO	LOC107388819
GO:0005509	ISO	LOC107388819
GO:0046928	ISO	LOC107388819
GO:0030672	ISO	LOC107388819
GO:0005515	ISO	LOC107391646
GO:0016021	ISO	LOC107391646
GO:0016020	ISO	LOC107391646
GO:0005623	ISO	LOC107391646
GO:0005737	ISO	LOC107391646
GO:0051015	ISO	LOC107391646
GO:0090286	ISO	LOC107391646
GO:0007097	ISO	LOC107391646
GO:0051647	ISO	LOC107391646
GO:0005640	ISO	LOC107391646
GO:0034993	ISO	LOC107391646
GO:0003779	ISO	LOC107391646
GO:0007155	ISO	itga10
GO:0008305	ISO	itga10
GO:0016020	ISO	itga10
GO:0016021	ISO	itga10
GO:0007229	ISO	itga10
GO:0032099	ISO	LOC107392142
GO:0009267	ISO	LOC107392142
GO:0008343	ISO	LOC107392142
GO:0000186	ISO	LOC107392142
GO:0005184	ISO	LOC107392142
GO:0005615	ISO	LOC107392142
GO:0007186	ISO	LOC107392142
GO:0050808	ISO	nlgn2
